Unnamed: 0,Crop,N,P,K,pH,rainfall,temperature,Season,Crop_Family
10092,sunflower,50,60,30,5.48,75.32,22.676,Zaid,Asteraceae
88308,sweetpotato,90,20,120,5.04,2817.86,27.90909091,Rabi,Convolvulaceae
32798,wheat,60,30,30,6.9,87.2,23.106,Rabi,Poaceae
87135,rapeseed,50,40,20,5.06,94.02,22.38,Rabi,Brassicaceae
3727,maize,80,40,20,5.44,34.81,34.66666667,Kharif,Poaceae
29038,sweetpotato,90,20,120,4.96,1426.3,26.73636364,Rabi,Convolvulaceae
51731,onion,120,60,65,6.0,1111.68,28.64818182,Rabi,Amaryllidaceae
70498,moong,20,40,20,5.68,152.54,22.28,Zaid,Fabaceae
56334,rice,80,40,40,5.5,1712.66,11.2,Kharif,Poaceae
15425,sunflower,50,60,30,5.6,167.38,23.56,Zaid,Asteraceae
14304,sunflower,50,60,30,5.48,70.11,25.6,Zaid,Asteraceae
12702,barley,70,40,45,5.44,240.1,10.38,Rabi,Poaceae
49399,maize,80,40,20,5.66,840.46,33.58333333,Kharif,Poaceae
38251,tomato,100,40,90,6.02,884.5,27.65454545,Zaid,Solanaceae
33192,potato,180,60,90,4.9,1299.26,26.51818182,Rabi,Solanaceae
43215,ragi,50,40,20,5.42,1246.715,22.6,Kharif,Poaceae
37583,cauliflower,80,70,50,6.62,884.5,27.65454545,Rabi,Brassicaceae
1602,jowar,80,40,40,5.52,199.2125,21.3,Kharif,Poaceae
89850,moong,20,40,20,5.34,167.38,23.56,Zaid,Fabaceae
34559,jowar,80,40,40,5.5,1246.715,22.6,Kharif,Poaceae
34790,brinjal,80,15,40,6.58,2817.86,27.90909091,Zaid,Solanaceae
87977,ragi,50,40,20,5.32,199.2125,21.3,Kharif,Poaceae
16408,ragi,50,40,20,5.66,297.66,29.56666667,Kharif,Poaceae
83086,wheat,60,30,30,6.1,66.52,20.312,Rabi,Poaceae
63280,moong,20,40,20,5.6,654.34,29.26666667,Zaid,Fabaceae
17318,onion,120,60,65,6.08,689.88,29.03727273,Rabi,Amaryllidaceae
41202,rapeseed,50,40,20,4.9,87.2,23.106,Rabi,Brassicaceae
17303,rapeseed,50,40,20,5.16,75.32,22.676,Rabi,Brassicaceae
61327,potato,180,60,90,4.82,556.2,28.54545455,Rabi,Solanaceae
47432,rapeseed,50,40,20,5.18,75.32,22.676,Rabi,Brassicaceae
26458,maize,80,40,20,5.52,790.98,30.61666667,Kharif,Poaceae
67283,jowar,80,40,40,5.48,70.11,25.6,Kharif,Poaceae
95267,maize,80,40,20,5.48,1246.715,22.6,Kharif,Poaceae
2875,rapeseed,50,40,20,4.94,66.52,20.312,Rabi,Brassicaceae
92350,onion,120,60,65,5.84,1411.78,19.94545455,Rabi,Amaryllidaceae
11420,wheat,60,30,30,6.12,127.68,20.8,Rabi,Poaceae
80808,ragi,50,40,20,5.34,199.2125,21.3,Kharif,Poaceae
84374,potato,180,60,90,4.98,75.32,22.676,Rabi,Solanaceae
94149,coriander,10,20,20,6.36,1299.26,26.51818182,Rabi,Apiaceae
97207,horsegram,20,60,20,6.06,167.38,23.56,Kharif,Fabaceae
21096,jowar,80,40,40,5.68,73.47,23.562,Kharif,Poaceae
29659,moong,20,40,20,5.6,510.05,33.37333333,Zaid,Fabaceae
77251,maize,80,40,20,5.68,579.75,34.01,Kharif,Poaceae
16409,rice,80,40,40,5.64,297.66,29.56666667,Kharif,Poaceae
93872,rice,80,40,40,5.48,98.98,34.92333333,Kharif,Poaceae
67060,sunflower,50,60,30,5.36,607.48,26.36666667,Zaid,Asteraceae
98541,wheat,60,30,30,7.0,75.32,22.676,Rabi,Poaceae
79819,jowar,80,40,40,5.68,1151.02,28.03333333,Kharif,Poaceae
61449,moong,20,40,20,5.32,297.66,29.56666667,Zaid,Fabaceae
60244,rice,80,40,40,5.38,110.023,20.36333333,Kharif,Poaceae
85492,sunflower,50,60,30,5.54,1166.94,28.33333333,Zaid,Asteraceae
63481,onion,120,60,65,5.88,654.34,29.26666667,Rabi,Amaryllidaceae
89301,rice,80,40,40,5.48,607.48,26.36666667,Kharif,Poaceae
422,maize,80,40,20,5.62,1543.76,27.33333333,Kharif,Poaceae
10289,potato,180,60,90,4.84,689.88,29.03727273,Rabi,Solanaceae
18144,rice,80,40,40,5.6,127.68,20.8,Kharif,Poaceae
31123,horsegram,20,60,20,5.84,1110.78,25.66666667,Kharif,Fabaceae
89435,rice,80,40,40,5.34,56.236,15.852,Kharif,Poaceae
83044,coriander,10,20,20,6.66,10.265748,25.76,Rabi,Apiaceae
51484,horsegram,20,60,20,6.0,199.2125,21.3,Kharif,Fabaceae
53818,rapeseed,50,40,20,4.84,19.38,22.766,Rabi,Brassicaceae
17115,potato,180,60,90,5.04,689.88,29.03727273,Rabi,Solanaceae
83254,jowar,80,40,40,5.66,510.05,33.37333333,Kharif,Poaceae
6945,onion,120,60,65,6.08,1246.715,22.6,Rabi,Amaryllidaceae
26106,rapeseed,50,40,20,4.94,94.02,22.38,Rabi,Brassicaceae
47103,rice,80,40,40,5.58,770.44,28.68,Kharif,Poaceae
39297,barley,70,40,45,5.46,75.32,22.676,Rabi,Poaceae
23817,maize,80,40,20,5.6,75.32,22.676,Kharif,Poaceae
74275,garlic,50,10,60,5.32,1111.68,28.64818182,Rabi,Amaryllidaceae
59803,maize,80,40,20,5.4,1011.49,30.43,Kharif,Poaceae
60580,ragi,50,40,20,5.46,1145.22,28.5,Kharif,Poaceae
29633,moong,20,40,20,5.54,510.05,33.37333333,Zaid,Fabaceae
4199,barley,70,40,45,5.42,75.32,22.676,Rabi,Poaceae
79479,onion,120,60,65,5.9,1026.64,29.18636364,Rabi,Amaryllidaceae
15321,rice,80,40,40,5.32,167.38,23.56,Kharif,Poaceae
58416,potato,180,60,90,5.1,122.42,18.58,Rabi,Solanaceae
15780,moong,20,40,20,5.36,510.05,33.37333333,Zaid,Fabaceae
77548,onion,120,60,65,6.02,34.81,34.66666667,Rabi,Amaryllidaceae
84286,sweetpotato,90,20,120,5.1,579.75,34.01,Rabi,Convolvulaceae
3799,sunflower,50,60,30,5.64,75.32,22.676,Zaid,Asteraceae
24728,jowar,80,40,40,5.38,288.3,25.46,Kharif,Poaceae
67923,moong,20,40,20,5.5,113.7,30.26666667,Zaid,Fabaceae
93611,maize,80,40,20,5.42,840.46,33.58333333,Kharif,Poaceae
1721,rice,80,40,40,5.34,199.2125,21.3,Kharif,Poaceae
84102,ragi,50,40,20,5.48,98.94,25.574,Kharif,Poaceae
69937,wheat,60,30,30,7.0,75.32,22.676,Rabi,Poaceae
12143,maize,80,40,20,5.52,840.46,33.58333333,Kharif,Poaceae
85039,rice,80,40,40,5.6,579.75,34.01,Kharif,Poaceae
525,maize,80,40,20,5.36,1543.76,27.33333333,Kharif,Poaceae
1217,ragi,50,40,20,5.58,1026.64,29.18636364,Kharif,Poaceae
52109,barley,70,40,45,5.56,73.47,23.562,Rabi,Poaceae
77978,rice,80,40,40,5.42,1166.94,28.33333333,Kharif,Poaceae
61216,rice,80,40,40,5.56,510.05,33.37333333,Kharif,Poaceae
79533,wheat,60,30,30,6.8,87.2,23.106,Rabi,Poaceae
61113,jowar,80,40,40,5.62,510.05,33.37333333,Kharif,Poaceae
87613,horsegram,20,60,20,6.0,199.2125,21.3,Kharif,Fabaceae
69349,jowar,80,40,40,5.5,579.75,34.01,Kharif,Poaceae
76134,maize,80,40,20,5.32,884.5,27.65454545,Kharif,Poaceae
75011,maize,80,40,20,5.68,423.745,22.07,Kharif,Poaceae
62431,wheat,60,30,30,6.8,75.32,22.676,Rabi,Poaceae
10303,onion,120,60,65,6.12,689.88,29.03727273,Rabi,Amaryllidaceae
12902,coriander,10,20,20,6.62,1603.2375,22.89090909,Rabi,Apiaceae
92275,sweetpotato,90,20,120,4.82,579.75,34.01,Rabi,Convolvulaceae
24799,onion,120,60,65,5.86,288.3,25.46,Rabi,Amaryllidaceae
91600,onion,120,60,65,6.02,75.32,22.676,Rabi,Amaryllidaceae
50714,barley,70,40,45,5.54,293.36,14.7,Rabi,Poaceae
18063,rice,80,40,40,5.34,1712.66,11.2,Kharif,Poaceae
81979,coriander,10,20,20,6.5,1111.68,28.64818182,Rabi,Apiaceae
19655,barley,70,40,45,5.46,41.3,21.704,Rabi,Poaceae
50999,sunflower,50,60,30,5.62,199.2125,21.3,Zaid,Asteraceae
70583,rice,80,40,40,5.68,152.54,22.28,Kharif,Poaceae
12396,maize,80,40,20,5.32,790.98,30.61666667,Kharif,Poaceae
47944,moong,20,40,20,5.54,34.81,34.66666667,Zaid,Fabaceae
24420,moong,20,40,20,5.46,169.82,14.6,Zaid,Fabaceae
59495,soyabean,20,60,20,5.6,1011.49,30.43,Kharif,Fabaceae
80060,wheat,60,30,30,6.8,15.34,27.276,Rabi,Poaceae
41385,maize,80,40,20,5.52,840.46,33.58333333,Kharif,Poaceae
83347,barley,70,40,45,5.4,19.38,22.766,Rabi,Poaceae
73774,rice,80,40,40,5.34,330.0,29.33333333,Kharif,Poaceae
78281,jowar,80,40,40,5.46,288.3,25.46,Kharif,Poaceae
45224,maize,80,40,20,5.38,207.55,26.43333333,Kharif,Poaceae
87812,horsegram,20,60,20,6.06,199.2125,21.3,Kharif,Fabaceae
20512,ragi,50,40,20,5.58,199.2125,21.3,Kharif,Poaceae
94030,horsegram,20,60,20,6.16,840.46,33.58333333,Kharif,Fabaceae
56730,sweetpotato,90,20,120,5.0,2169.32,23.73636364,Rabi,Convolvulaceae
57066,potato,180,60,90,5.08,1026.64,29.18636364,Rabi,Solanaceae
54105,rapeseed,50,40,20,5.02,140.52,12.5,Rabi,Brassicaceae
68277,jowar,80,40,40,5.68,510.05,33.37333333,Kharif,Poaceae
97707,onion,120,60,65,6.04,556.2,28.54545455,Rabi,Amaryllidaceae
12577,maize,80,40,20,5.32,331.88,35.34666667,Kharif,Poaceae
1173,rice,80,40,40,5.44,98.98,34.92333333,Kharif,Poaceae
2114,soyabean,20,60,20,5.42,1011.49,30.43,Kharif,Fabaceae
4735,wheat,60,30,30,6.1,152.54,22.28,Rabi,Poaceae
775,wheat,60,30,30,6.11,87.2,23.106,Rabi,Poaceae
13814,onion,120,60,65,5.96,1111.68,28.64818182,Rabi,Amaryllidaceae
19778,rice,80,40,40,5.44,664.94,22.03333333,Kharif,Poaceae
92007,barley,70,40,45,5.68,75.32,22.676,Rabi,Poaceae
36851,maize,80,40,20,5.46,1145.22,28.5,Kharif,Poaceae
47154,onion,120,60,65,6.16,770.44,28.68,Rabi,Amaryllidaceae
29609,jowar,80,40,40,5.34,510.05,33.37333333,Kharif,Poaceae
8821,wheat,60,30,30,6.12,66.52,20.312,Rabi,Poaceae
38423,maize,80,40,20,5.54,770.44,28.68,Kharif,Poaceae
18751,potato,180,60,90,4.94,1026.64,29.18636364,Rabi,Solanaceae
45418,ragi,50,40,20,5.64,1145.22,28.5,Kharif,Poaceae
43556,onion,120,60,65,6.04,1111.68,28.64818182,Rabi,Amaryllidaceae
91885,wheat,60,30,30,6.11,75.32,22.676,Rabi,Poaceae
89551,sunflower,50,60,30,5.4,70.598,18.92,Zaid,Asteraceae
44242,rice,80,40,40,5.36,1011.49,30.43,Kharif,Poaceae
78022,potato,180,60,90,4.84,1501.98,25.81818182,Rabi,Solanaceae
9149,barley,70,40,45,5.38,19.38,22.766,Rabi,Poaceae
87425,garlic,50,10,60,5.46,421.14,28.50727273,Rabi,Amaryllidaceae
81514,potato,180,60,90,4.86,1111.68,28.64818182,Rabi,Solanaceae
56757,rice,80,40,40,5.56,497.88,25.03333333,Kharif,Poaceae
31808,tomato,100,40,90,6.04,1037.32,28.08181818,Zaid,Solanaceae
47069,jowar,80,40,40,5.34,770.44,28.68,Kharif,Poaceae
3301,maize,80,40,20,5.66,884.5,27.65454545,Kharif,Poaceae
77361,wheat,60,30,30,6.8,75.32,22.676,Rabi,Poaceae
76752,wheat,60,30,30,6.12,75.32,22.676,Rabi,Poaceae
24059,wheat,60,30,30,6.1,75.32,22.676,Rabi,Poaceae
99427,wheat,60,30,30,6.7,169.82,14.6,Rabi,Poaceae
69589,onion,120,60,65,5.86,75.32,22.676,Rabi,Amaryllidaceae
93517,moong,20,40,20,5.36,127.68,20.8,Zaid,Fabaceae
66052,horsegram,20,60,20,6.08,199.2125,21.3,Kharif,Fabaceae
73486,moong,20,40,20,5.48,1246.715,22.6,Zaid,Fabaceae
11589,potato,180,60,90,4.92,2169.32,23.73636364,Rabi,Solanaceae
68841,rice,80,40,40,5.46,297.66,29.56666667,Kharif,Poaceae
82996,maize,80,40,20,5.42,1145.22,28.5,Kharif,Poaceae
71878,potato,180,60,90,5.12,35.214,22.70909091,Rabi,Solanaceae
91801,maize,80,40,20,5.6,579.75,34.01,Kharif,Poaceae
99191,maize,80,40,20,5.54,34.81,34.66666667,Kharif,Poaceae
64582,rice,80,40,40,5.52,1151.02,28.03333333,Kharif,Poaceae
95598,jowar,80,40,40,5.54,1246.715,22.6,Kharif,Poaceae
26774,garlic,50,10,60,5.52,1098.26,15.5,Rabi,Amaryllidaceae
39052,maize,80,40,20,5.48,75.32,22.676,Kharif,Poaceae
84247,barley,70,40,45,5.58,75.32,22.676,Rabi,Poaceae
24768,moong,20,40,20,5.4,654.34,29.26666667,Zaid,Fabaceae
19597,wheat,60,30,30,6.3,41.3,21.704,Rabi,Poaceae
21437,soyabean,20,60,20,5.42,607.48,26.36666667,Kharif,Fabaceae
8914,moong,20,40,20,5.64,510.05,33.37333333,Zaid,Fabaceae
63550,maize,80,40,20,5.5,1712.66,11.2,Kharif,Poaceae
80340,moong,20,40,20,5.54,664.94,22.03333333,Zaid,Fabaceae
2009,rapeseed,50,40,20,5.1,73.47,23.562,Rabi,Brassicaceae
30732,moong,20,40,20,5.46,75.32,22.676,Zaid,Fabaceae
41690,moong,20,40,20,5.58,94.02,22.38,Zaid,Fabaceae
26342,rapeseed,50,40,20,5.04,15.34,27.276,Rabi,Brassicaceae
7226,ragi,50,40,20,5.54,1246.715,22.6,Kharif,Poaceae
902,barley,70,40,45,5.52,87.2,23.106,Rabi,Poaceae
57604,jowar,80,40,40,5.58,1151.02,28.03333333,Kharif,Poaceae
419,rice,80,40,40,5.62,1543.76,27.33333333,Kharif,Poaceae
72220,moong,20,40,20,5.56,790.98,30.61666667,Zaid,Fabaceae
90383,barley,70,40,45,5.36,19.38,22.766,Rabi,Poaceae
5089,maize,80,40,20,5.36,1712.66,11.2,Kharif,Poaceae
10684,potato,180,60,90,5.04,689.88,29.03727273,Rabi,Solanaceae
94543,onion,120,60,65,5.88,810.26,29.95636364,Rabi,Amaryllidaceae
71456,wheat,60,30,30,6.6,87.2,23.106,Rabi,Poaceae
59103,ragi,50,40,20,5.54,157.31,25.83333333,Kharif,Poaceae
70433,rice,80,40,40,5.6,182.5,29.2,Kharif,Poaceae
62225,maize,80,40,20,5.44,579.75,34.01,Kharif,Poaceae
10221,moong,20,40,20,5.66,579.75,34.01,Zaid,Fabaceae
32618,rice,80,40,40,5.32,87.2,23.106,Kharif,Poaceae
22531,maize,80,40,20,5.48,510.05,33.37333333,Kharif,Poaceae
85496,wheat,60,30,30,6.8,152.54,22.28,Rabi,Poaceae
99435,rice,80,40,40,5.38,1110.78,25.66666667,Kharif,Poaceae
52012,wheat,60,30,30,6.12,73.47,23.562,Rabi,Poaceae
59602,onion,120,60,65,6.04,1111.68,28.64818182,Rabi,Amaryllidaceae
49010,rice,80,40,40,5.44,1712.66,11.2,Kharif,Poaceae
19681,potato,180,60,90,4.86,421.14,28.50727273,Rabi,Solanaceae
11181,moong,20,40,20,5.36,654.34,29.26666667,Zaid,Fabaceae
89262,soyabean,20,60,20,5.54,607.48,26.36666667,Kharif,Fabaceae
91985,wheat,60,30,30,6.12,75.32,22.676,Rabi,Poaceae
69476,garlic,50,10,60,5.62,75.32,22.676,Rabi,Amaryllidaceae
4285,onion,120,60,65,6.04,579.75,34.01,Rabi,Amaryllidaceae
76814,maize,80,40,20,5.64,579.75,34.01,Kharif,Poaceae
63553,maize,80,40,20,5.6,1712.66,11.2,Kharif,Poaceae
69116,rice,80,40,40,5.38,98.94,25.574,Kharif,Poaceae
33894,rice,80,40,40,5.62,976.06,25.66666667,Kharif,Poaceae
24706,maize,80,40,20,5.36,288.3,25.46,Kharif,Poaceae
19415,maize,80,40,20,5.42,5.274,27.016,Kharif,Poaceae
57351,moong,20,40,20,5.38,840.46,33.58333333,Zaid,Fabaceae
69442,maize,80,40,20,5.42,34.81,34.66666667,Kharif,Poaceae
80573,maize,80,40,20,5.34,1246.715,22.6,Kharif,Poaceae
61763,onion,120,60,65,6.04,884.5,27.65454545,Rabi,Amaryllidaceae
790,maize,80,40,20,5.58,98.98,34.92333333,Kharif,Poaceae
52517,jowar,80,40,40,5.64,607.48,26.36666667,Kharif,Poaceae
55223,maize,80,40,20,5.58,579.75,34.01,Kharif,Poaceae
74539,coriander,10,20,20,6.42,1111.68,28.64818182,Rabi,Apiaceae
14005,sweetpotato,90,20,120,4.98,1111.68,28.64818182,Rabi,Convolvulaceae
73671,moong,20,40,20,5.56,1246.715,22.6,Zaid,Fabaceae
9870,soyabean,20,60,20,5.62,579.75,34.01,Kharif,Fabaceae
51367,rice,80,40,40,5.44,157.31,25.83333333,Kharif,Poaceae
43483,ladyfinger,80,10,40,6.44,2817.86,27.90909091,Zaid,Malvaceae
47705,barley,70,40,45,5.68,75.32,22.676,Rabi,Poaceae
57074,ragi,50,40,20,5.44,840.46,33.58333333,Kharif,Poaceae
29401,maize,80,40,20,5.68,510.05,33.37333333,Kharif,Poaceae
26869,horsegram,20,60,20,5.84,516.68,27.86666667,Kharif,Fabaceae
12678,potato,180,60,90,5.12,421.14,28.50727273,Rabi,Solanaceae
74457,garlic,50,10,60,5.58,1111.68,28.64818182,Rabi,Amaryllidaceae
76796,moong,20,40,20,5.48,34.81,34.66666667,Zaid,Fabaceae
45324,soyabean,20,60,20,5.32,207.55,26.43333333,Kharif,Fabaceae
52490,soyabean,20,60,20,5.66,70.11,25.6,Kharif,Fabaceae
33442,sunflower,50,60,30,5.54,41.3,21.704,Zaid,Asteraceae
16227,horsegram,20,60,20,5.84,297.66,29.56666667,Kharif,Fabaceae
53263,rapeseed,50,40,20,5.08,167.38,23.56,Rabi,Brassicaceae
86312,rice,80,40,40,5.32,127.68,20.8,Kharif,Poaceae
69114,onion,120,60,65,6.0,98.94,25.574,Rabi,Amaryllidaceae
782,rice,80,40,40,5.58,840.46,33.58333333,Kharif,Poaceae
74087,garlic,50,10,60,5.52,1111.68,28.64818182,Rabi,Amaryllidaceae
26031,potato,180,60,90,5.08,1026.64,29.18636364,Rabi,Solanaceae
43536,tomato,100,40,90,6.08,1111.68,28.64818182,Zaid,Solanaceae
36520,maize,80,40,20,5.64,207.55,26.43333333,Kharif,Poaceae
38995,moong,20,40,20,5.6,579.75,34.01,Zaid,Fabaceae
23272,moong,20,40,20,5.56,297.66,29.56666667,Zaid,Fabaceae
49301,rice,80,40,40,5.58,497.88,25.03333333,Kharif,Poaceae
54713,sunflower,50,60,30,5.56,770.44,28.68,Zaid,Asteraceae
87461,wheat,60,30,30,6.3,41.3,21.704,Rabi,Poaceae
24994,wheat,60,30,30,6.3,241.78,1.18,Rabi,Poaceae
17346,rapeseed,50,40,20,5.0,75.32,22.676,Rabi,Brassicaceae
66029,moong,20,40,20,5.68,199.2125,21.3,Zaid,Fabaceae
12321,rapeseed,50,40,20,5.16,9.627044,16.82,Rabi,Brassicaceae
45533,rapeseed,50,40,20,5.12,167.38,23.56,Rabi,Brassicaceae
42177,potato,180,60,90,5.12,421.14,28.50727273,Rabi,Solanaceae
57662,soyabean,20,60,20,5.36,1151.02,28.03333333,Kharif,Fabaceae
29368,wheat,60,30,30,6.5,66.52,20.312,Rabi,Poaceae
15790,potato,180,60,90,5.02,556.2,28.54545455,Rabi,Solanaceae
69621,wheat,60,30,30,6.5,75.32,22.676,Rabi,Poaceae
79281,sweetpotato,90,20,120,5.16,840.46,33.58333333,Rabi,Convolvulaceae
43567,rice,80,40,40,5.4,1011.49,30.43,Kharif,Poaceae
19801,jowar,80,40,40,5.36,664.94,22.03333333,Kharif,Poaceae
34059,brinjal,80,15,40,6.58,1603.2375,22.89090909,Zaid,Solanaceae
66849,rapeseed,50,40,20,5.04,73.47,23.562,Rabi,Brassicaceae
91846,maize,80,40,20,5.48,75.32,22.676,Kharif,Poaceae
563,sweetpotato,90,20,120,4.9,2169.32,23.73636364,Rabi,Convolvulaceae
716,maize,80,40,20,5.54,840.46,33.58333333,Kharif,Poaceae
64632,ragi,50,40,20,5.38,1151.02,28.03333333,Kharif,Poaceae
88495,moong,20,40,20,5.66,73.47,23.562,Zaid,Fabaceae
4559,rice,80,40,40,5.38,579.75,34.01,Kharif,Poaceae
9287,barley,70,40,45,5.4,140.52,12.5,Rabi,Poaceae
64011,rapeseed,50,40,20,5.16,127.68,20.8,Rabi,Brassicaceae
74202,garlic,50,10,60,5.62,1111.68,28.64818182,Rabi,Amaryllidaceae
69425,maize,80,40,20,5.6,34.81,34.66666667,Kharif,Poaceae
87585,sunflower,50,60,30,5.64,1246.715,22.6,Zaid,Asteraceae
95378,sunflower,50,60,30,5.34,1246.715,22.6,Zaid,Asteraceae
4562,barley,70,40,45,5.64,75.32,22.676,Rabi,Poaceae
33624,maize,80,40,20,5.54,331.88,35.34666667,Kharif,Poaceae
90929,moong,20,40,20,5.38,884.5,27.65454545,Zaid,Fabaceae
71683,coriander,10,20,20,6.38,1026.64,29.18636364,Rabi,Apiaceae
43569,soyabean,20,60,20,5.44,1011.49,30.43,Kharif,Fabaceae
1099,rice,80,40,40,5.48,840.46,33.58333333,Kharif,Poaceae
83215,wheat,60,30,30,6.3,19.38,22.766,Rabi,Poaceae
2054,jowar,80,40,40,5.52,1011.49,30.43,Kharif,Poaceae
30155,rice,80,40,40,5.38,98.94,25.574,Kharif,Poaceae
22210,sweetpotato,90,20,120,5.12,1426.3,26.73636364,Rabi,Convolvulaceae
75946,onion,120,60,65,6.0,556.2,28.54545455,Rabi,Amaryllidaceae
31344,potato,180,60,90,5.06,1501.98,25.81818182,Rabi,Solanaceae
58023,rapeseed,50,40,20,4.86,41.3,21.704,Rabi,Brassicaceae
46292,maize,80,40,20,5.62,510.05,33.37333333,Kharif,Poaceae
80112,rice,80,40,40,5.36,331.88,35.34666667,Kharif,Poaceae
3270,maize,80,40,20,5.54,884.5,27.65454545,Kharif,Poaceae
9755,sunflower,50,60,30,5.66,770.44,28.68,Zaid,Asteraceae
58044,rice,80,40,40,5.56,331.88,35.34666667,Kharif,Poaceae
42304,moong,20,40,20,5.48,516.68,27.86666667,Zaid,Fabaceae
25467,sweetpotato,90,20,120,5.14,1026.64,29.18636364,Rabi,Convolvulaceae
4639,potato,180,60,90,5.12,1501.98,25.81818182,Rabi,Solanaceae
30376,moong,20,40,20,5.5,579.75,34.01,Zaid,Fabaceae
98995,potato,180,60,90,5.0,75.32,22.676,Rabi,Solanaceae
24947,onion,120,60,65,5.9,654.34,29.26666667,Rabi,Amaryllidaceae
67269,sunflower,50,60,30,5.36,607.48,26.36666667,Zaid,Asteraceae
59706,rapeseed,50,40,20,4.9,73.47,23.562,Rabi,Brassicaceae
1116,sweetpotato,90,20,120,5.18,1026.64,29.18636364,Rabi,Convolvulaceae
17836,maize,80,40,20,5.34,654.34,29.26666667,Kharif,Poaceae
39397,wheat,60,30,30,6.12,75.32,22.676,Rabi,Poaceae
25359,potato,180,60,90,5.1,2169.32,23.73636364,Rabi,Solanaceae
78115,moong,20,40,20,5.32,182.5,29.2,Zaid,Fabaceae
98461,maize,80,40,20,5.36,770.44,28.68,Kharif,Poaceae
90402,moong,20,40,20,5.68,510.05,33.37333333,Zaid,Fabaceae
97261,maize,80,40,20,5.56,1145.22,28.5,Kharif,Poaceae
13828,coriander,10,20,20,6.36,1111.68,28.64818182,Rabi,Apiaceae
15243,ragi,50,40,20,5.64,1145.22,28.5,Kharif,Poaceae
51780,rice,80,40,40,5.54,1011.49,30.43,Kharif,Poaceae
51879,jowar,80,40,40,5.68,1011.49,30.43,Kharif,Poaceae
60880,rice,80,40,40,5.44,162.72,29.4,Kharif,Poaceae
40082,horsegram,20,60,20,6.02,654.34,29.26666667,Kharif,Fabaceae
83877,rice,80,40,40,5.52,297.66,29.56666667,Kharif,Poaceae
65072,potato,180,60,90,5.02,421.14,28.50727273,Rabi,Solanaceae
28101,onion,120,60,65,5.82,1111.68,28.64818182,Rabi,Amaryllidaceae
3767,potato,180,60,90,4.86,689.88,29.03727273,Rabi,Solanaceae
73044,wheat,60,30,30,6.11,199.2125,21.3,Rabi,Poaceae
9273,rice,80,40,40,5.44,1875.6,20.1,Kharif,Poaceae
69780,onion,120,60,65,6.08,34.81,34.66666667,Rabi,Amaryllidaceae
70186,barley,70,40,45,5.58,169.82,14.6,Rabi,Poaceae
92947,rice,80,40,40,5.68,288.3,25.46,Kharif,Poaceae
20772,wheat,60,30,30,6.4,73.47,23.562,Rabi,Poaceae
25326,rice,80,40,40,5.44,497.88,25.03333333,Kharif,Poaceae
79985,potato,180,60,90,4.88,810.26,29.95636364,Rabi,Solanaceae
43821,onion,120,60,65,5.88,1111.68,28.64818182,Rabi,Amaryllidaceae
30597,rapeseed,50,40,20,5.14,75.32,22.676,Rabi,Brassicaceae
15937,jowar,80,40,40,5.54,510.05,33.37333333,Kharif,Poaceae
84568,rice,80,40,40,5.68,579.75,34.01,Kharif,Poaceae
42031,rapeseed,50,40,20,4.84,15.34,27.276,Rabi,Brassicaceae
79237,maize,80,40,20,5.36,87.2,23.106,Kharif,Poaceae
19711,jowar,80,40,40,5.66,331.88,35.34666667,Kharif,Poaceae
15044,moong,20,40,20,5.68,167.38,23.56,Zaid,Fabaceae
92443,moong,20,40,20,5.48,1110.78,25.66666667,Zaid,Fabaceae
94894,potato,180,60,90,4.84,240.1,10.38,Rabi,Solanaceae
52163,rice,80,40,40,5.42,1011.49,30.43,Kharif,Poaceae
77985,rapeseed,50,40,20,5.0,152.54,22.28,Rabi,Brassicaceae
33017,moong,20,40,20,5.66,1151.02,28.03333333,Zaid,Fabaceae
57082,rice,80,40,40,5.4,98.98,34.92333333,Kharif,Poaceae
65770,rice,80,40,40,5.36,157.31,25.83333333,Kharif,Poaceae
93100,rice,80,40,40,5.5,1712.66,11.2,Kharif,Poaceae
88523,wheat,60,30,30,6.5,1111.68,28.64818182,Rabi,Poaceae
97767,potato,180,60,90,5.18,556.2,28.54545455,Rabi,Solanaceae
79990,wheat,60,30,30,6.4,15.34,27.276,Rabi,Poaceae
42609,maize,80,40,20,5.6,157.31,25.83333333,Kharif,Poaceae
90701,sunflower,50,60,30,5.52,884.5,27.65454545,Zaid,Asteraceae
42286,maize,80,40,20,5.38,664.94,22.03333333,Kharif,Poaceae
8883,potato,180,60,90,5.04,556.2,28.54545455,Rabi,Solanaceae
82280,rice,80,40,40,5.38,607.48,26.36666667,Kharif,Poaceae
26892,maize,80,40,20,5.5,516.68,27.86666667,Kharif,Poaceae
39118,onion,120,60,65,5.88,75.32,22.676,Rabi,Amaryllidaceae
29499,wheat,60,30,30,6.5,19.38,22.766,Rabi,Poaceae
20683,rice,80,40,40,5.44,330.0,29.33333333,Kharif,Poaceae
82288,maize,80,40,20,5.62,70.11,25.6,Kharif,Poaceae
69188,onion,120,60,65,6.16,75.32,22.676,Rabi,Amaryllidaceae
63025,rapeseed,50,40,20,5.18,152.54,22.28,Rabi,Brassicaceae
16750,onion,120,60,65,6.0,689.88,29.03727273,Rabi,Amaryllidaceae
2819,rice,80,40,40,5.34,411.52,34.73,Kharif,Poaceae
86048,rice,80,40,40,5.64,127.68,20.8,Kharif,Poaceae
